sample_id,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106
115,0.004966615,275251.2,1.060307002,0.062230048,,6.703705512,-0.295279715,-7690390721,1724.733802,-2.77964E+14,,0.146172555,24484.60581,-2.366485854,1.496692019,0.204217768,-3.57214E+13,144.4733129,122.3110317,-5.598015527,1890,141763.2599,0.019010286,345.5399724,12649.06636,679206.8843,34.0337369,-2.001583928,1.563365814,0.08571051,-0.120917783,84.67908005,42,0.549043602,1.358434178,2.918586966,5.79614E+12,140702.0941,0.982530118,36146699.71,0.144471578,232.9848171,564986148.7,-112090.1502,23.24901166,-0.219768007,15.84431292,176267.6997,271631927,62.13249602,224382.9069,-6.42098E+14,274899.3423,1.558703222,,278331.4352,12.50262134,0,27786.48136,1.540812123,69638553.6,12843.70985,98.60345827,337064.7845,1075.2,10.5,6.17974E+13,38.82946552,,,20506.09485,1.034735541,1231363.962,57203.05136,588126.4873,392.4069312,1.552296655,0,4300.8,-1.13E+16,0.84,34.6753493,-78242730590,0.776318624,3.41941E+13,0.005859421,1.54866E+12,49229137577,17203.2,66857928.36,14985.97701,-1.72255E+12,1075.2,63.85770071,3801573.794,112.1023449,,0.430490769,334.0025416,109087.575,0,282791710.1,154.4986697,366.2717072,126.7487375,2.429789653,0.487764896
116,0.917633448,,1.05335522,0.79378298,177.4551014,13.07294637,0.379248994,,-7538.027248,-1.89718E+13,1.032814991,0.2786365,537700.9619,2.307184968,3.376536275,1.047426941,-2.12586E+13,193.0266211,60.56269491,29.81842654,1890,214435.8939,1.992215645,259.9285927,357304.309,685124.1072,25.59850537,-1.027477825,0.651835912,0.948821972,0.210586132,37.32456844,,0.917572428,0.358538657,4.209294388,-7.08322E+12,359541.2352,1.39715584,43402143.5,0.110046096,221.8959317,2872878838,18826.071,20.38411851,0.227040536,8.042773887,101077.9587,363474494.8,-25.5186947,5477.755392,5.34527E+15,205712.2737,0.582024745,275251.2,315473.5673,11.31932169,0,-34632.68886,0.420089119,69638553.6,8270.967468,67.72807835,187063.4642,1075.2,10.5,3.05976E+11,77.07390898,31858.35018,,53958.67573,1.021808071,432249.9422,,248751.9711,601.1983326,-0.855940415,0,4300.8,8.92227E+15,0.84,-3.952043083,11112282191,,2.05875E+13,0.003061622,-2.27247E+11,-1.2E+11,17203.2,15375140.91,437.2073312,8.8011E+12,1075.2,42.88894583,-1713645.97,90.04232039,-41331.27827,-3.096598655,260.9412269,1467.114625,0,-190738364.1,134.9395596,379.2930211,160.197977,-0.968240727,0.099481265
117,0.501324015,275251.2,1.051829518,0.857412164,295.9224802,4.481276223,0.632376537,-1.82521E+11,5797.492783,1.94459E+14,1.041370253,0.921805293,538668.3454,0.850526367,0.058091496,0.076542168,9.08645E+12,74.81021146,71.75211611,5.279099359,1890,320127.5551,-0.017249641,336.5552617,2713.237339,193577.586,14.36546234,1.420448268,0.110738126,1.902429724,-0.475593673,110.4100779,42,-0.83123432,3.141214445,1.431279569,-7.62112E+12,356024.9351,1.98138641,140912348.5,0.13917549,,,-109935.5602,18.61555598,,11.71983587,92536.02456,-50777249.98,-21.30614439,406201.9787,-7.33579E+13,59762.81379,1.324069766,275251.2,565771.7699,2.695081695,0,-73422.47185,-0.960768117,69638553.6,-49033.29757,92.00176665,499176.4703,1075.2,10.5,-3.36984E+13,50.45044387,255335.2632,116.2627236,83410.65589,1.018083036,3003621.279,149080.9176,630657.9243,493.3339399,0.728009892,0,4300.8,2.40E+16,0.84,-2.803991577,-1.86173E+11,0.288932809,4.77397E+13,,9.69595E+11,-74024207583,,53669644.18,17373.92745,5.3241E+12,1075.2,37.09584359,-137608.4389,143.015955,,2.824076399,268.1172617,123391.4893,0,1800252307,243.2244166,473.2382668,137.3207751,0.040018495,0.361284584
118,5.951148658,275251.2,1.055351107,0.070234886,176.7626413,7.4905412,0.698930806,-13061933889,6917.62241,5.3278E+14,1.033759283,2.585540195,,1.119908127,1.446868447,1.047234872,-1.07902E+13,150.1914023,66.54258523,24.00761878,1890,227895.5712,3.092436152,482.1044423,212709.7915,,25.4611977,-3.410709108,0.439137982,0.262402383,1.907642356,96.37667159,,0.987263088,1.330374503,3.253831635,-7.27202E+12,177707.1627,2.220329164,141460431.5,0.071837804,168.959008,665036104.5,166251.6968,16.52289318,0.217020931,10.70121405,173372.0276,311568610.5,-0.5071056,357614.348,4.64263E+15,297353.2038,,275251.2,452128.0291,36.21499785,0,-2988.120757,3.786023762,69638553.6,27753.18779,145.2373431,125024.7169,1075.2,10.5,1.42995E+13,152.6929207,393230.2497,152.6066887,95553.17666,1.025780109,-2949503.436,87569.17176,557036.538,242.599601,0.388555618,0,4300.8,-1.06E+16,0.84,2.992079855,-1.31595E+11,0.316751185,1.36906E+13,-0.004062666,,-15632108352,17203.2,-9277231.202,10366.87593,-1.50078E+12,1075.2,48.85271748,-321403.5248,139.5220775,1071006.124,0.683588238,232.2290741,60436.24789,0,442514574.6,189.8040714,400.400648,150.8051815,-2.772001025,1.323003941
119,0.717410781,275251.2,1.059311728,0.056731455,357.0588421,8.086312808,-0.054858379,2.04011E+11,-9903.723062,1.67945E+14,,0.126266241,504052.8297,1.843410761,-2.599187087,,-2.42599E+13,133.1774272,136.678293,19.18827315,1890,372095.3195,0.095130043,529.7040598,175045.1242,67191.75018,24.02546344,0.618852804,1.328418578,0.027664044,-0.197796533,-27.41993748,42,1.385582104,2.11745948,1.745883924,-4.1559E+12,190491.0889,,-94969795.88,0.034298298,308.7035948,-1372555943,6016.397373,19.74613802,0.106931715,4.799418157,28494.90082,191086992.8,-8.253934742,340719.6,5.66297E+15,278099.247,0.705860576,275251.2,,-47.48585119,0,-6174.010786,1.678926104,69638553.6,102543.6655,76.05981815,144678.1872,,10.5,1.32521E+13,91.91724565,484171.1562,96.70125368,76621.35269,1.041109385,-1677007.242,128036.4601,636848.3466,512.0931741,-1.899417944,0,4300.8,4.13424E+15,,-2.204170315,2.10091E+11,1.240774202,5.96482E+13,0.002606605,30964211676,-8139900149,17203.2,-29855298.36,,4.19533E+12,1075.2,60.79325191,-3117300.838,84.8404104,-201159.8617,-1.841630957,134.2972453,5215.066587,0,121560774.8,6.661755262,400.7745762,105.9445489,-0.067927993,0.519664811
120,,275251.2,1.052433774,1.041635635,371.5924806,6.366503113,0.040428183,-71261524844,-18600.31744,-1.25117E+15,0.620167892,0.251255439,562177.2038,2.249428754,0.007047465,1.038178145,7.63625E+12,143.7979447,101.7774711,2.052666355,1890,509532.8324,0.046167737,431.7151363,187174.9116,633317.4281,35.1012874,-0.051273885,0.275085701,0.383908357,3.502955855,38.02673349,42,2.225699789,0.274172873,3.18708537,1.1476E+12,211482.439,1.439510762,-17317717.28,0.125797876,259.8516202,2862593471,59440.73003,18.35001642,-0.017044557,18.6872128,,-114527195.8,-30.87681628,652725.5891,-8.69529E+15,294878.1772,0.598198221,275251.2,74284.62372,-1.512254679,0,9762.85873,1.560882171,69638553.6,5185.70818,92.66513323,340240.5607,1075.2,10.5,-8.74127E+12,64.11602477,661541.5848,162.1347555,16534.70584,1.030192942,249075.0014,,514631.0846,412.919505,-2.275860839,0,4300.8,-5.68076E+15,0.84,27.00002436,-1.04852E+11,1.825187655,-8.59889E+13,1.005539808,-6.75439E+11,-68321709954,17203.2,-12641502.88,3735.100035,5.21884E+12,1075.2,44.00819361,1875072.161,83.54940993,106596.3813,-1.571027749,332.8254705,30743.60841,0,-1010700709,185.5330068,256.0072367,183.116838,6.121163888,0.096698846
121,0.070015505,275251.2,1.052187903,1.431364054,184.6144349,6.682991707,-0.793813027,-2.97533E+11,-12294.40712,-2.26591E+14,1.032964978,4.311027943,518249.0894,5.011102827,0.05093633,1.020780462,-1.50491E+13,,131.6454604,31.051954,1890,252868.9079,3.998268509,,83236.98121,359470.8624,33.40117075,0.574284862,0.257463184,1.490221867,3.371027189,56.87243951,42,-0.967527082,0.973758587,0.425244298,-1.0389E+13,370940.2391,0.323277199,-162566150.3,0.94274949,231.4768567,58716134.02,54886.17566,17.95380958,-0.297321838,14.70126679,31316.49299,83978439.46,-109.1807367,,1.57799E+15,142871.3572,,275251.2,267985.5026,-53.94412178,0,-17933.22549,1.0373495,69638553.6,57186.2048,53.61179728,475652.962,,10.5,3.29878E+12,119.2266726,129852.9605,,44609.54546,1.013751922,-7259867.73,6982.199557,421764.3611,549.2860842,-2.572766915,0,4300.8,1.53E+16,,7.866111262,-20926488944,0.664635747,-1.88383E+13,0.001447997,,28245777293,17203.2,-80042975.63,12644.697,-1.94987E+12,1075.2,28.27539957,2498094.512,51.35996031,172114.5974,1.216287911,263.1978617,44302.63887,0,-820272599.3,287.3862063,264.3841295,135.8919348,-0.608111484,
122,1.156536183,275251.2,1.066356908,0.056974262,321.0263807,16.14653119,-0.760082975,1.69504E+11,12886.0104,-2.2179E+14,1.032397058,,125611.2964,4.570745216,0.502426486,1.022713913,2.66009E+13,173.4399281,82.34901603,33.48665734,1890,11540.5202,-0.065149356,345.0992632,245098.5422,608224.8114,,-2.158451508,1.398399634,0.516264682,2.2003217,44.99067365,42,0.083572077,0.615319881,5.062258093,8.19558E+12,271162.7161,0.795182973,50063635.57,0.106815078,346.3028088,-668827632.2,160131.5967,27.34622583,-0.051617888,17.56275318,199311.2945,95343974.94,-34.88413999,103690.3797,-6.03998E+14,,0.212457096,275251.2,450197.1529,-17.83077505,0,21496.80321,-0.263330676,69638553.6,-42639.66446,80.2958346,103070.1069,1075.2,10.5,1.86724E+13,86.73908453,726645.3649,189.8908789,85654.48513,1.053639234,-2236700.305,93591.99569,119757.1327,685.5417989,3.021474292,0,,,0.84,1.571204539,1.01957E+11,1.010077207,-3.44553E+13,0.001346318,2.56486E+11,-32216367705,17203.2,7099728.528,21688.9694,-2.32125E+11,1075.2,56.02570578,1595707.942,111.5398972,600233.9394,0.89913563,249.0638248,91177.75254,0,-416368176.9,149.692603,439.4996379,120.3051663,3.034563593,0.305724901
123,0.82810179,275251.2,1.054004913,0.544417483,210.5490367,16.72599217,-0.108141721,-3.47411E+11,-21117.05368,1.04793E+15,0.462279233,4.045943431,8103.489153,6.335356295,5.719982499,0.641621902,-1.44672E+13,48.05685824,104.4601498,-4.71296337,1890,215506.2492,0.029745132,253.318531,489575.78,582906.7253,22.39751488,6.490793938,0.923929541,0.306105359,1.644055641,38.32527527,42,-0.35418917,0.792838697,1.595293183,-3.74865E+12,207130.5074,,55750303.87,0.264745958,240.8280315,3141862296,-75198.04098,31.71779589,-0.038054478,8.870830388,122628.0862,227162009.5,,519553.0069,5.41318E+15,131151.424,1.560061747,275251.2,226399.8797,18.62636695,0,-15151.06193,4.182834073,69638553.6,12853.13745,126.9286621,266339.6829,1075.2,10.5,-1.66728E+13,93.67053753,474179.0243,72.91666305,53537.77822,0.04853992,-1657081.875,146861.9955,388727.1538,513.1381082,7.539443288,0,,1.59E+16,0.84,15.1448662,-1.30347E+11,0.572897853,-1.54273E+13,0.006453697,-1.437E+11,-35254849389,17203.2,51350783.96,10791.81097,5.7142E+12,1075.2,29.77406536,2320907.872,80.5177389,375859.1056,3.795295963,290.0619064,,0,626687798.7,302.982937,313.5176573,,2.652859998,0.139301368
124,0.098656852,275251.2,1.059018741,0.407796962,312.0744927,9.923852249,0.239546884,1.42415E+11,3251.029961,-9.71361E+14,1.015714771,2.635131696,407676.6349,-0.158227167,0.129410699,1.044597621,1.37122E+13,144.1512765,94.19674978,-4.564496146,1890,414712.0306,-0.021344047,486.4826924,322312.6241,9679.94852,26.9539661,1.120494787,0.091621762,0.147330015,,97.03238798,,-2.548026838,0.551067879,-2.02029354,-5.63555E+11,506030.193,1.118159357,-90362827.03,0.129617972,280.301859,356253494,-18670.74936,19.79564877,0.039943997,13.47269519,8710.198062,-2313573.135,-99.39803389,696350.7357,-6.53127E+15,233692.2382,1.077499995,275251.2,400143.3629,-1.811743493,0,12450.17349,0.116734983,69638553.6,-16221.78331,150.9389701,407067.1456,1075.2,10.5,-4.424E+12,63.94778123,555343.8683,178.4839917,42471.13693,0.052436077,3335737.047,19417.55014,148041.8855,498.1243147,-0.404551771,0,4300.8,9.46112E+15,0.84,3.24856673,31932985375,0.183918187,3.39745E+13,0.000223852,1.82749E+12,56148065577,17203.2,97583775.13,19935.3364,-8.38093E+12,1075.2,20.0242188,-3223082.872,105.2148966,-286934.4561,1.248541644,318.4577859,119986.3579,0,341794690.7,224.2996638,615.8713655,104.8042482,1.155934637,0.032111904
125,3.490018629,141998.2387,2.395163824,9.209507403,166.7548318,57.24199438,2.175359901,2.4511E+12,243792.627,8.10213E+14,0.517070271,19.94630145,4408407.821,6.124616552,6.737798778,1.035273278,-9.99676E+12,-22.0092056,3.011423022,4.377716779,-2408.280973,426826.8659,0.594224771,1180.021797,484400.7589,1446561.312,39.67823032,15.04712968,8.636567742,0.240169892,13.10745616,-24.88986225,42,10.34363919,-2.686248972,6.470867523,3.35342E+12,3237126.402,2.528843999,-29422660.16,,513.1141606,18131896448,813174.3203,163.0109721,3.27859987,18.27925795,31715.67871,1055194545,29.03179208,4283533.043,5.09E+16,56752.89555,13.10915657,185494.3366,1881470.682,16.25637841,0,14408.1094,5.513534195,187553222.7,457699.7384,38.86313509,3046314.493,1075.2,10.5,2.45028E+14,292.0315415,264676.1107,554.0537294,423072.6818,0.145211638,33144165.84,506083.9037,778868.0933,1100.369757,14.59699139,0,9761.813384,5.37E+16,0.84,-11.00279158,90167445551,-0.119855153,6.15579E+14,-0.003585636,-4.97307E+12,-21928676686,17203.2,457108691,25459.94859,1.03232E+14,2855.193983,305.1131803,17112821.56,44.80647051,-701212.3578,21.3478599,458.2872564,55501.06861,0,1404952782,706.7402457,1475.410543,-35.51660633,10.85650735,0.038423531
126,0.092158127,275251.2,1.052727808,1.39804784,264.0667949,4.531840618,0.466136378,-5.39635E+11,11222.05894,-8.70334E+14,1.032058116,1.040607602,497892.748,-2.180585401,-3.05400049,0.064500938,-2.34774E+13,88.21991826,47.62601217,3.60132932,1890,139077.7952,-0.03020007,385.1477628,490721.8554,,54.37878862,-0.559975811,0.102739961,0.069631521,0.460767909,167.161515,42,-0.099670961,0.773072369,5.4924601,-1.28226E+13,90556.166,0.537560106,9878827.63,0.492930716,136.6497361,4033714050,-36268.66247,31.82468387,0.075488499,27.81888087,27014.7385,134051654.1,5.605360315,414615.4273,4.20074E+15,58781.45972,1.465028264,275251.2,505616.265,53.88133657,0,7614.626834,0.265535609,69638553.6,-27511.09336,69.50317965,461448.9519,1075.2,10.5,-1.56703E+13,103.9754772,269099.2337,155.7967397,41948.41802,1.02045605,-5256437.799,59319.55255,351415.0986,339.7096005,0.398152417,0,4300.8,-1.07E+16,0.84,-7.791998996,-1.07659E+11,1.509482718,-8.39781E+13,0.0052921,-1.83516E+12,34512769989,17203.2,18273995.78,18682.17414,3.47381E+12,1075.2,43.40547865,-366842.2729,79.60543492,-61404.15116,2.129625164,288.3922185,125153.7117,0,121855009.7,167.411165,455.4622687,127.6625697,1.763651967,0.411273935
127,0.931008789,275251.2,1.051047033,0.135880253,144.097546,5.437407871,-0.414501322,3.91709E+11,-7792.996876,-7.15434E+14,1.006693574,3.792952926,149638.1385,-1.156981104,-0.351299959,0.396223878,1.58096E+12,153.104218,50.37780287,1.997722892,1890,38234.75875,-0.020859437,320.6851494,455627.6722,550973.1633,29.37192717,1.234025085,0.097551762,0.779745105,-1.773189096,92.70564782,42,0.320282417,0.005921176,-2.595255486,4.09826E+12,119589.8979,1.388140399,-124086601.3,,65.85557406,-4265505204,-64705.3692,33.89960416,-0.163120204,32.5710961,54689.59854,-120845786.8,-43.61580752,289648.7656,1.03115E+15,179705.7494,1.180255354,275251.2,594016.1835,72.90019431,0,-49412.30743,-2.787306829,69638553.6,-37642.1652,111.1591453,277285.0796,1075.2,10.5,-5.2368E+12,61.242011,711208.4144,211.5163283,41060.34022,1.055617887,1029370.632,145115.186,815936.2926,428.7965148,-1.030987732,0,4300.8,-2.91302E+15,0.84,6.630982641,75474311256,0.355735044,-8.21196E+11,0.01027647,-6.7932E+11,-1.16141E+11,17203.2,-14538050.49,26488.38913,1.52243E+13,1075.2,54.19451994,-404054.0178,109.1154349,-180055.2511,2.864016582,288.2659293,126148.0217,0,-624045007.6,240.1806263,337.8694639,132.9338881,2.031637138,0.909148615
128,4.108531832,275251.2,1.056751964,0.847878737,181.5810208,4.34099576,-0.407150085,2.91319E+11,-11217.98786,5.0898E+14,0.59824356,2.84844985,623693.1254,3.78659663,4.207368621,1.038145218,-2.11962E+13,129.8596183,102.6757428,2.10786734,1890,317519.444,-0.015115326,572.5200746,21764.97101,530218.0476,44.77110221,-0.776923199,3.370548677,1.406673764,0.573381475,76.37196182,42,1.778389527,0.630025045,4.077242924,5.15385E+12,461505.0877,0.539876082,126219325,0.297145965,267.8786329,-1453158959,188012.2457,17.92424184,,8.980366059,149074.9738,274631119.2,37.47639795,532873.9626,-1.51165E+15,290897.2975,3.822913455,275251.2,,37.94674351,0,-40077.6429,2.707039994,69638553.6,32398.60216,86.04420019,499130.6,1075.2,10.5,1.3125E+13,41.77659238,,139.3690767,52148.94743,1.028125149,-1280246.897,146541.0723,383672.6758,487.4135858,-0.096413279,0,4300.8,-8.17359E+15,0.84,28.99096145,-70463421187,3.883576351,1.27988E+13,0.001938105,,23366858709,,-30693264.76,24640.45137,-3.433E+12,1075.2,49.45369746,552549.9632,111.406713,-1042327.634,3.773141778,269.3395176,419.6179129,0,21344506.49,196.0990359,565.8470563,151.8203711,0.980235134,0.325657062
129,1.492298753,275251.2,,1.045460302,319.3119774,1.883895502,-0.054027101,3.49371E+11,9300.848585,-1.89387E+14,1.028208998,1.004944085,696189.6552,30.40070585,25.89904141,1.040791475,3.47463E+12,143.1613161,89.88061449,-0.654568588,1890,387381.3232,0.031640418,257.9842077,151248.3566,53004.51501,37.92945642,,1.454999806,1.241745359,25.42030289,-11.37161563,42,32.13088649,0.134546574,31.02510698,2.55014E+13,36028.18687,0.398736311,-67900332.21,4.513010183,134.1597151,-1254796467,-101506.035,43.20162593,0.217870453,30.45013508,81159.33225,-366657106.3,44.37682526,108271.3594,1.6159E+15,274725.1962,0.151144065,,292746.6313,-0.760579249,0,379.7370029,27.29439338,69638553.6,78087.56044,149.474505,26231.50683,1075.2,10.5,1.29221E+13,72.62348323,598100.0169,33.70680176,72039.15796,0.044698625,-3016568.05,61286.13488,400413.7105,626.5466197,27.87569537,0,4300.8,,0.84,7.970594528,-49506238057,0.784598686,1.18956E+14,-0.000442061,3.66763E+11,-9890424454,17203.2,24361811.41,25850.94466,2.61385E+13,1075.2,18.6236027,966219.6815,67.68032994,555936.8192,28.59257554,146.3231556,80455.97658,0,-549652210.6,170.4215756,401.0457399,173.6637665,27.28599973,0.760120084
130,1.475950872,275251.2,1.060704939,0.076840068,257.2699009,3.79653187,0.881036569,1.93327E+11,13780.49074,-5.50533E+14,0.693144904,0.160385078,417247.2779,-0.276456578,3.853960632,1.034674669,1.40397E+13,165.7429039,66.29023455,-1.452400383,1890,232846.1614,0.090420526,400.9617791,,2148.719878,22.66539426,-0.329930045,1.631341897,0.148701346,1.066325056,75.37214911,42,0.735403644,0.861483998,-5.207294758,9.12746E+12,222413.4352,1.160115518,186947502.8,0.587886984,247.5210687,-1054772505,-5950.391896,15.62143344,0.135846939,12.0429624,79291.98253,-149431570,-72.61418343,376414.3412,5.38347E+15,193207.4169,,275251.2,355523.1881,22.46124467,0,70448.65572,-0.986552067,69638553.6,-207.5130518,68.81989767,370731.1038,1075.2,10.5,-2.16289E+13,56.45794223,9106.690714,127.0879687,79235.94496,0.014632275,398378.3858,155456.0404,199233.6774,557.4168115,-1.953351286,0,4300.8,2.12889E+15,0.84,0.667460358,-23024488289,0.913813521,5.15373E+13,-0.00530277,4.51854E+11,-29992467573,17203.2,35263552.25,11122.06781,9.48293E+12,1075.2,38.37568755,3385487.575,98.78344827,-136345.8004,-1.924376293,259.8765987,49287.72513,0,147282675.9,234.3419374,496.4098455,147.5162769,-3.703634427,0.538577477
131,0.230439391,275251.2,1.05072357,2.364416777,315.3108634,4.736448779,-0.173053785,-4.3668E+11,-22049.15575,2.07226E+15,0.520023834,0.15403146,,3.06820475,6.675810344,1.036679769,-3.14527E+13,130.1316411,129.9011328,-0.207870072,1890,514245.0965,,460.0351465,351543.1707,121993.5898,43.68897481,4.773539422,2.896572944,0.089255148,10.73782615,27.26490363,42,6.503390909,1.051078111,7.248584134,1.87524E+12,82386.0499,0.48604135,112607331.6,0.002820901,209.1236111,-574367892.7,-73854.95737,21.38386111,0.136781295,15.36373692,92017.74549,25194277.39,-89.13310553,521262.7977,-5.31173E+15,,1.007044419,275251.2,70563.26259,-57.11993889,0,26247.24161,3.284750919,69638553.6,-48553.65774,115.3799769,,1075.2,10.5,-2.34036E+13,71.78069626,59200.73083,92.37899017,88908.05057,0.036018794,-1908444.404,127445.4237,632188.5515,194.0525793,11.7195321,0,4300.8,2.79E+16,0.84,5.166102128,1.78224E+11,0.375253277,2.98705E+13,0.008594948,-1.28037E+12,14605253236,17203.2,13160497.87,24442.83108,-7.14552E+12,1075.2,39.35941374,-2556524.475,64.69739465,982267.2055,6.053725733,462.9140854,14332.23316,0,-764824385.9,231.5806306,308.2654509,164.3777973,8.809613934,0.86429851
132,2.216856005,275251.2,1.050362417,1.168914558,169.6030793,3.622383217,0.125527203,-2.52952E+11,50373.80504,2.82102E+14,1.034678257,0.074885816,978509.6072,0.805349822,-3.132697233,1.036024701,-1.95006E+13,177.6923559,,-1.69974448,,8871.855252,0.043763179,383.7906259,74355.43688,803923.1436,32.65757155,1.459775564,0.189046177,0.127576226,0.143754011,88.64472343,42,4.093782078,1.020807771,0.699200101,6.01401E+12,307060.16,1.153085024,-46208609.1,0.205422122,197.6017189,1754818878,52005.40099,23.64230572,0.393020397,20.53292614,50558.48971,259812429.4,28.36937404,382654.8749,1.44371E+15,205204.9636,4.298583628,275251.2,99069.72692,14.28659832,0,26277.84887,0.338932631,69638553.6,48414.62753,58.64589226,542047.3704,1075.2,10.5,2.66302E+12,69.78339354,330832.7663,159.9762323,10527.67649,0.971331086,-925933.1581,108456.3601,675238.9342,124.2831568,-2.458479748,0,4300.8,3.78E+16,0.84,7.081257544,-1.00615E+11,1.744271129,5.01748E+13,0.002314212,1.27853E+12,1.38334E+11,17203.2,43753429.33,8087.828789,-1.90066E+12,,,2912682.248,56.09537373,266745.2543,0.928324858,,112500.8993,0,-983142796.6,163.9936043,432.2955964,140.5615697,-1.095457721,0.007284155
